script,source_script,source_opt_bin_label,source_method,layout_method,wake_model,seed,method,turbine_id,x,y,AEP GB bins [GWh],runtime_sec,gb_bin_setup
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,39,424453.6865365302,6150362.438069237,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,40,428818.4853406702,6149285.095680804,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,41,424079.21881553903,6150965.180896766,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,42,428683.09696608485,6150856.801089336,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,43,426809.83582917857,6150476.978448745,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,44,425655.17852745036,6148804.911678151,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,45,425709.3595594301,6151847.0,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,46,429892.0,6147639.605595507,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,47,428412.6403944075,6147156.0,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,48,425221.3769103979,6148253.684347766,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,49,423574.0,6150088.912361072,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,50,427803.6181397146,6149304.955554781,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,51,423574.0,6148965.985738715,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,52,426523.5910952899,6147156.0,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,53,425215.3836712465,6147156.0,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,54,429154.65377339174,6151847.0,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,55,426299.32605944073,6149677.285402592,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,56,429754.5019286765,6150924.650548084,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,57,424182.1917682541,6147798.888415403,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,58,424235.4373708806,6151847.0,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,59,426053.37769850757,6150227.683382764,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,60,423574.0,6151317.0961082755,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,61,428962.8252317326,6150425.041313015,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,62,426547.776115339,6148650.293088312,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,63,428621.5644493399,6148633.608339451,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,64,427509.26951542724,6151308.152702863,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,65,426524.6776690247,6151055.004461531,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,66,429285.1695722849,6147893.046268962,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,67,426825.6756892032,6147950.956311361,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,68,427923.1026947372,6150336.733182244,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,69,429892.0,6151433.941061374,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,70,429892.0,6149353.09673207,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,71,429281.95601009554,6148646.468140893,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,72,424629.5989297216,6147156.0,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,73,425281.41276387934,6150150.708418189,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,74,424365.9027274296,6149762.630926826,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,75,425924.80686091486,6148091.99547467,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,76,425402.23381848366,6151343.70032626,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,77,426333.2116104517,6151847.0,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,78,427590.4921428445,6151847.0,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,5,SS--GB-fullbins,79,427799.57143282925,6147156.0,715.0276756121087,5987.774307399988,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,0,423974.0,6151447.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,1,424042.0,6150891.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,2,424111.0,6150335.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,3,424179.0,6149779.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,4,424247.0,6149224.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,5,424315.0,6148668.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,6,424384.0,6148112.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,7,424452.0,6147556.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,8,424534.0,6151447.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,9,424602.0,6150891.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,10,424671.0,6150335.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,11,424739.0,6149779.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,12,424807.0,6149224.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,13,424875.0,6148668.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,14,424944.0,6148112.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,15,425012.0,6147556.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,16,425094.0,6151447.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,17,425162.0,6150891.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,18,425231.0,6150335.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,19,425299.0,6149779.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,20,425367.0,6149224.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,21,425435.0,6148668.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,22,425504.0,6148112.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,23,425572.0,6147556.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,24,425654.0,6151447.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,25,425722.0,6150891.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,26,425791.0,6150335.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,27,425859.0,6149779.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,28,425927.0,6149224.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,29,425995.0,6148668.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,30,426064.0,6148112.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,31,426132.0,6147556.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,32,426214.0,6151447.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,33,426282.0,6150891.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,34,426351.0,6150335.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,35,426419.0,6149779.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,36,426487.0,6149224.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,37,426555.0,6148668.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,38,426624.0,6148112.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,39,426692.0,6147556.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,40,426774.0,6151447.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,41,426842.0,6150891.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,42,426911.0,6150335.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,43,426979.0,6149779.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,44,427047.0,6149224.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,45,427115.0,6148668.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,46,427184.0,6148112.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,47,427252.0,6147556.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,48,427334.0,6151447.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,49,427402.0,6150891.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,50,427471.0,6150335.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,51,427539.0,6149779.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,52,427607.0,6149224.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,53,427675.0,6148668.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,54,427744.0,6148112.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,55,427812.0,6147556.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,56,427894.0,6151447.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,57,427962.0,6150891.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,58,428031.0,6150335.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,59,428099.0,6149779.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,60,428167.0,6149224.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,61,428235.0,6148668.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,62,428304.0,6148112.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,63,428372.0,6147556.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,64,428454.0,6151447.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,65,428522.0,6150891.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,66,428591.0,6150335.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,67,428659.0,6149779.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,68,428727.0,6149224.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,69,428795.0,6148668.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,70,428864.0,6148112.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,71,428932.0,6147556.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,72,429014.0,6151447.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,73,429082.0,6150891.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,74,429151.0,6150335.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,75,429219.0,6149779.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,76,429287.0,6149224.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,77,429355.0,6148668.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,78,429424.0,6148112.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,Current Horns Rev,79,429492.0,6147556.0,701.8653557500002,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,SS--2S,0,429892.0,6147156.0,714.8891257167484,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,SS--2S,1,423574.0,6150612.52631579,714.8891257167484,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,SS--2S,2,423574.0,6147156.0,714.8891257167484,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,SS--2S,3,429892.0,6151106.315789473,714.8891257167484,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,SS--2S,4,423906.5263157895,6151847.0,714.8891257167484,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,SS--2S,5,423574.0,6147649.7894736845,714.8891257167484,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,SS--2S,6,423574.0,6149624.947368421,714.8891257167484,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,SS--2S,7,425569.15789473685,6147156.0,714.8891257167484,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,SS--2S,8,428561.8947368421,6151106.315789473,714.8891257167484,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,SS--2S,9,429892.0,6148637.368421053,714.8891257167484,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,SS--2S,10,428894.4210526316,6147156.0,714.8891257167484,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,SS--2S,11,426234.2105263158,6150118.736842105,714.8891257167484,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,SS--2S,12,429892.0,6150612.52631579,714.8891257167484,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,SS--2S,13,423574.0,6151847.0,714.8891257167484,0.0,wd1deg_ws3-25_step1
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS--2S,SS--2S,NOJ,1,SS--2S,14,426234.2105263158,6151353.210526316,714.8891257167484,0.0,wd1deg_ws3-25_step1
